station,line,product,direction,planned_when,actual_when,delay_seconds
alexanderplatz,M4,tram,Falkenberg,2026-08-10T10:26:00+02:00,2026-08-10T10:26:00+02:00,0.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-10T10:25:00+02:00,2026-08-10T10:27:00+02:00,120.0
alexanderplatz,300,bus,S+U Warschauer Str.,2026-08-10T10:26:00+02:00,2026-08-10T10:27:00+02:00,60.0
alexanderplatz,S5,suburban,S Strausberg Nord,2026-08-10T10:27:00+02:00,2026-08-10T10:27:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-10T10:27:00+02:00,2026-08-10T10:27:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T10:27:00+02:00,2026-08-10T10:27:00+02:00,0.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-10T10:29:00+02:00,2026-08-10T10:27:00+02:00,-120.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-10T10:28:00+02:00,2026-08-10T10:28:00+02:00,0.0
alexanderplatz,200,bus,S+U Zoologischer Garten via Potsdamer Platz,2026-08-10T10:28:00+02:00,2026-08-10T10:28:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-10T10:28:00+02:00,2026-08-10T10:28:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T10:28:00+02:00,2026-08-10T10:28:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-10T10:28:00+02:00,2026-08-10T10:28:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T10:29:00+02:00,2026-08-10T10:29:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T10:31:00+02:00,2026-08-10T10:29:00+02:00,-120.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-10T10:30:00+02:00,2026-08-10T10:30:00+02:00,0.0
alexanderplatz,200,bus,"Prenzlauer Berg, Michelangelostr.",2026-08-10T10:30:00+02:00,2026-08-10T10:30:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-10T10:30:00+02:00,2026-08-10T10:30:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T10:30:00+02:00,2026-08-10T10:30:00+02:00,0.0
alexanderplatz,300,bus,"Tiergarten, Philharmonie",2026-08-10T10:31:00+02:00,2026-08-10T10:31:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T10:31:00+02:00,2026-08-10T10:31:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T10:32:00+02:00,2026-08-10T10:32:00+02:00,0.0
alexanderplatz,100,bus,"Mitte, Memhardstr.",2026-08-10T10:32:00+02:00,2026-08-10T10:33:00+02:00,60.0
alexanderplatz,S3,suburban,S Spandau Bhf (Berlin),2026-08-10T10:33:00+02:00,2026-08-10T10:33:00+02:00,0.0
alexanderplatz,M2,tram,Heinersdorf,2026-08-10T10:33:00+02:00,2026-08-10T10:33:00+02:00,0.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T10:33:00+02:00,2026-08-10T10:33:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T10:33:00+02:00,2026-08-10T10:33:00+02:00,0.0
alexanderplatz,U8,subway,Paracelsus-Bad,2026-08-10T10:33:00+02:00,2026-08-10T10:33:00+02:00,0.0
alexanderplatz,248,bus,S Südkreuz,2026-08-10T10:34:00+02:00,2026-08-10T10:34:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T10:36:00+02:00,2026-08-10T10:34:00+02:00,-120.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-10T10:35:00+02:00,2026-08-10T10:35:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-10T10:35:00+02:00,2026-08-10T10:35:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T10:35:00+02:00,2026-08-10T10:35:00+02:00,0.0
alexanderplatz,S9,suburban,Flughafen BER,2026-08-10T10:22:00+02:00,2026-08-10T10:36:00+02:00,840.0
alexanderplatz,M4,tram,Falkenberg,2026-08-10T10:36:00+02:00,2026-08-10T10:36:00+02:00,0.0
alexanderplatz,S5,suburban,S Mahlsdorf Bhf (Berlin),2026-08-10T10:37:00+02:00,2026-08-10T10:37:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-10T10:37:00+02:00,2026-08-10T10:37:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T10:37:00+02:00,2026-08-10T10:37:00+02:00,0.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-10T10:38:00+02:00,2026-08-10T10:38:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-10T10:38:00+02:00,2026-08-10T10:38:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T10:38:00+02:00,2026-08-10T10:38:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-10T10:38:00+02:00,2026-08-10T10:38:00+02:00,0.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-10T10:39:00+02:00,2026-08-10T10:39:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T10:39:00+02:00,2026-08-10T10:39:00+02:00,0.0
alexanderplatz,S3,suburban,S Erkner Bhf,2026-08-10T10:32:00+02:00,2026-08-10T10:40:00+02:00,480.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-10T10:35:00+02:00,2026-08-10T10:40:00+02:00,300.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-10T11:45:00+02:00,2026-08-10T11:43:00+02:00,-120.0
alexanderplatz,300,bus,S+U Warschauer Str.,2026-08-10T11:46:00+02:00,2026-08-10T11:44:00+02:00,-120.0
alexanderplatz,U2,subway,Pankow,2026-08-10T11:43:00+02:00,2026-08-10T11:45:00+02:00,120.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-10T11:45:00+02:00,2026-08-10T11:45:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-10T11:45:00+02:00,2026-08-10T11:45:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T11:45:00+02:00,2026-08-10T11:46:00+02:00,60.0
alexanderplatz,M4,tram,Falkenberg,2026-08-10T11:46:00+02:00,2026-08-10T11:46:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T11:46:00+02:00,2026-08-10T11:47:00+02:00,60.0
alexanderplatz,S5,suburban,S Strausberg Nord,2026-08-10T11:47:00+02:00,2026-08-10T11:47:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-10T11:47:00+02:00,2026-08-10T11:47:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T11:47:00+02:00,2026-08-10T11:47:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-10T11:48:00+02:00,2026-08-10T11:48:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T11:48:00+02:00,2026-08-10T11:48:00+02:00,0.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-10T11:49:00+02:00,2026-08-10T11:48:00+02:00,-60.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-10T11:48:00+02:00,2026-08-10T11:49:00+02:00,60.0
alexanderplatz,U8,subway,Wittenau,2026-08-10T11:48:00+02:00,2026-08-10T11:49:00+02:00,60.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T11:49:00+02:00,2026-08-10T11:49:00+02:00,0.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-10T11:50:00+02:00,2026-08-10T11:50:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-10T11:50:00+02:00,2026-08-10T11:50:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T11:50:00+02:00,2026-08-10T11:50:00+02:00,0.0
alexanderplatz,100,bus,"Mitte, Memhardstr.",2026-08-10T11:48:00+02:00,2026-08-10T11:51:00+02:00,180.0
alexanderplatz,300,bus,"Tiergarten, Philharmonie",2026-08-10T11:51:00+02:00,2026-08-10T11:51:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T11:51:00+02:00,2026-08-10T11:51:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T11:51:00+02:00,2026-08-10T11:51:00+02:00,0.0
alexanderplatz,S3,suburban,S Erkner Bhf,2026-08-10T11:52:00+02:00,2026-08-10T11:52:00+02:00,0.0
alexanderplatz,200,bus,S+U Zoologischer Garten via Potsdamer Platz,2026-08-10T11:52:00+02:00,2026-08-10T11:52:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T11:52:00+02:00,2026-08-10T11:52:00+02:00,0.0
alexanderplatz,S3,suburban,S Spandau Bhf (Berlin),2026-08-10T11:53:00+02:00,2026-08-10T11:53:00+02:00,0.0
alexanderplatz,M2,tram,Heinersdorf,2026-08-10T11:53:00+02:00,2026-08-10T11:53:00+02:00,0.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T11:53:00+02:00,2026-08-10T11:53:00+02:00,0.0
alexanderplatz,U8,subway,Paracelsus-Bad,2026-08-10T11:53:00+02:00,2026-08-10T11:53:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T11:53:00+02:00,2026-08-10T11:53:00+02:00,0.0
alexanderplatz,200,bus,"Prenzlauer Berg, Michelangelostr.",2026-08-10T11:54:00+02:00,2026-08-10T11:53:00+02:00,-60.0
alexanderplatz,248,bus,S Südkreuz,2026-08-10T11:54:00+02:00,2026-08-10T11:54:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T11:54:00+02:00,2026-08-10T11:54:00+02:00,0.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-10T11:55:00+02:00,2026-08-10T11:55:00+02:00,0.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-10T11:55:00+02:00,2026-08-10T11:56:00+02:00,60.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-10T11:55:00+02:00,2026-08-10T11:56:00+02:00,60.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T11:55:00+02:00,2026-08-10T11:56:00+02:00,60.0
alexanderplatz,100,bus,S+U Zoologischer Garten via Reichstag,2026-08-10T11:56:00+02:00,2026-08-10T11:56:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T11:56:00+02:00,2026-08-10T11:56:00+02:00,0.0
alexanderplatz,M4,tram,Falkenberg,2026-08-10T11:56:00+02:00,2026-08-10T11:56:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-10T11:57:00+02:00,2026-08-10T11:57:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T11:57:00+02:00,2026-08-10T11:57:00+02:00,0.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-10T11:58:00+02:00,2026-08-10T11:58:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-10T11:58:00+02:00,2026-08-10T11:58:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-10T11:58:00+02:00,2026-08-10T11:58:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T11:58:00+02:00,2026-08-10T11:59:00+02:00,60.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-10T11:59:00+02:00,2026-08-10T11:59:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T11:59:00+02:00,2026-08-10T12:00:00+02:00,60.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-10T12:00:00+02:00,2026-08-10T12:00:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-10T12:00:00+02:00,2026-08-10T12:00:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T12:00:00+02:00,2026-08-10T12:00:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T12:01:00+02:00,2026-08-10T12:01:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T12:01:00+02:00,2026-08-10T12:02:00+02:00,60.0
alexanderplatz,S9,suburban,Flughafen BER,2026-08-10T12:02:00+02:00,2026-08-10T12:02:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T12:02:00+02:00,2026-08-10T12:02:00+02:00,0.0
alexanderplatz,S9,suburban,S Spandau Bhf (Berlin),2026-08-10T12:03:00+02:00,2026-08-10T12:03:00+02:00,0.0
alexanderplatz,100,bus,"Mitte, Memhardstr.",2026-08-10T12:03:00+02:00,2026-08-10T12:03:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-10T12:03:00+02:00,2026-08-10T12:03:00+02:00,0.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T12:03:00+02:00,2026-08-10T12:03:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T12:03:00+02:00,2026-08-10T12:03:00+02:00,0.0
alexanderplatz,U8,subway,Paracelsus-Bad,2026-08-10T12:03:00+02:00,2026-08-10T12:03:00+02:00,0.0
alexanderplatz,200,bus,S+U Zoologischer Garten via Potsdamer Platz,2026-08-10T12:04:00+02:00,2026-08-10T12:04:00+02:00,0.0
alexanderplatz,248,bus,U Breitenbachplatz via S Südkreuz,2026-08-10T12:04:00+02:00,2026-08-10T12:04:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T12:04:00+02:00,2026-08-10T12:04:00+02:00,0.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-10T12:05:00+02:00,2026-08-10T12:05:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-10T12:05:00+02:00,2026-08-10T12:05:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T12:05:00+02:00,2026-08-10T12:05:00+02:00,0.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-10T12:05:00+02:00,2026-08-10T12:06:00+02:00,60.0
alexanderplatz,200,bus,"Prenzlauer Berg, Michelangelostr.",2026-08-10T12:06:00+02:00,2026-08-10T12:06:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T12:06:00+02:00,2026-08-10T12:06:00+02:00,0.0
alexanderplatz,M4,tram,Falkenberg,2026-08-10T12:06:00+02:00,2026-08-10T12:06:00+02:00,0.0
alexanderplatz,300,bus,S+U Warschauer Str.,2026-08-10T12:06:00+02:00,2026-08-10T12:07:00+02:00,60.0
alexanderplatz,S5,suburban,S Strausberg Nord,2026-08-10T12:07:00+02:00,2026-08-10T12:07:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-10T12:07:00+02:00,2026-08-10T12:07:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T12:07:00+02:00,2026-08-10T12:07:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-10T12:08:00+02:00,2026-08-10T12:08:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T12:08:00+02:00,2026-08-10T12:08:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-10T12:08:00+02:00,2026-08-10T12:08:00+02:00,0.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-10T12:09:00+02:00,2026-08-10T12:09:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T12:09:00+02:00,2026-08-10T12:09:00+02:00,0.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-10T12:08:00+02:00,2026-08-10T12:10:00+02:00,120.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-10T12:10:00+02:00,2026-08-10T12:10:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-10T12:10:00+02:00,2026-08-10T12:10:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T12:10:00+02:00,2026-08-10T12:10:00+02:00,0.0
alexanderplatz,100,bus,S+U Zoologischer Garten via Reichstag,2026-08-10T12:11:00+02:00,2026-08-10T12:11:00+02:00,0.0
alexanderplatz,300,bus,"Tiergarten, Philharmonie",2026-08-10T12:11:00+02:00,2026-08-10T12:11:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T12:11:00+02:00,2026-08-10T12:11:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T12:11:00+02:00,2026-08-10T12:12:00+02:00,60.0
alexanderplatz,S3,suburban,S Erkner Bhf,2026-08-10T12:12:00+02:00,2026-08-10T12:12:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T12:12:00+02:00,2026-08-10T12:12:00+02:00,0.0
alexanderplatz,S3,suburban,S Spandau Bhf (Berlin),2026-08-10T12:13:00+02:00,2026-08-10T12:13:00+02:00,0.0
alexanderplatz,M2,tram,Heinersdorf,2026-08-10T12:13:00+02:00,2026-08-10T12:13:00+02:00,0.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T12:13:00+02:00,2026-08-10T12:13:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T12:13:00+02:00,2026-08-10T12:13:00+02:00,0.0
alexanderplatz,U8,subway,Paracelsus-Bad,2026-08-10T12:13:00+02:00,2026-08-10T12:13:00+02:00,0.0
alexanderplatz,248,bus,S Südkreuz,2026-08-10T12:14:00+02:00,2026-08-10T12:14:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T12:14:00+02:00,2026-08-10T12:14:00+02:00,0.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-10T12:15:00+02:00,2026-08-10T12:15:00+02:00,0.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-10T12:15:00+02:00,2026-08-10T12:15:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-10T12:15:00+02:00,2026-08-10T12:15:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T12:15:00+02:00,2026-08-10T12:15:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T13:36:00+02:00,2026-08-10T13:34:00+02:00,-120.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-10T13:35:00+02:00,2026-08-10T13:36:00+02:00,60.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-10T13:35:00+02:00,2026-08-10T13:37:00+02:00,120.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T13:37:00+02:00,2026-08-10T13:37:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T13:33:00+02:00,2026-08-10T13:38:00+02:00,300.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-10T13:38:00+02:00,2026-08-10T13:38:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-10T13:38:00+02:00,2026-08-10T13:38:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T13:38:00+02:00,2026-08-10T13:38:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-10T13:38:00+02:00,2026-08-10T13:38:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T13:39:00+02:00,2026-08-10T13:38:00+02:00,-60.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-10T13:39:00+02:00,2026-08-10T13:39:00+02:00,0.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T13:41:00+02:00,2026-08-10T13:39:00+02:00,-120.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-10T13:40:00+02:00,2026-08-10T13:40:00+02:00,0.0
alexanderplatz,200,bus,S+U Zoologischer Garten via Potsdamer Platz,2026-08-10T13:40:00+02:00,2026-08-10T13:40:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-10T13:40:00+02:00,2026-08-10T13:40:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T13:40:00+02:00,2026-08-10T13:40:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T13:38:00+02:00,2026-08-10T13:41:00+02:00,180.0
alexanderplatz,100,bus,S+U Zoologischer Garten via Reichstag,2026-08-10T13:41:00+02:00,2026-08-10T13:41:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T13:41:00+02:00,2026-08-10T13:42:00+02:00,60.0
alexanderplatz,200,bus,"Prenzlauer Berg, Michelangelostr.",2026-08-10T13:42:00+02:00,2026-08-10T13:42:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T13:42:00+02:00,2026-08-10T13:42:00+02:00,0.0
alexanderplatz,300,bus,S+U Warschauer Str.,2026-08-10T13:46:00+02:00,2026-08-10T13:42:00+02:00,-240.0
alexanderplatz,S9,suburban,Flughafen BER,2026-08-10T13:42:00+02:00,2026-08-10T13:43:00+02:00,60.0
alexanderplatz,S9,suburban,S Spandau Bhf (Berlin),2026-08-10T13:43:00+02:00,2026-08-10T13:43:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-10T13:43:00+02:00,2026-08-10T13:43:00+02:00,0.0
alexanderplatz,M4,tram,Falkenberg,2026-08-10T13:43:00+02:00,2026-08-10T13:43:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T13:43:00+02:00,2026-08-10T13:43:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-10T13:43:00+02:00,2026-08-10T13:43:00+02:00,0.0
alexanderplatz,248,bus,U Breitenbachplatz via S Südkreuz,2026-08-10T13:44:00+02:00,2026-08-10T13:44:00+02:00,0.0
alexanderplatz,S5,suburban,S Hoppegarten,2026-08-10T13:37:00+02:00,2026-08-10T13:45:00+02:00,480.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T13:44:00+02:00,2026-08-10T13:45:00+02:00,60.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-10T13:45:00+02:00,2026-08-10T13:45:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-10T13:45:00+02:00,2026-08-10T13:45:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T13:45:00+02:00,2026-08-10T13:45:00+02:00,0.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-10T13:45:00+02:00,2026-08-10T13:46:00+02:00,60.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-10T13:45:00+02:00,2026-08-10T13:46:00+02:00,60.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T13:46:00+02:00,2026-08-10T13:46:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T13:47:00+02:00,2026-08-10T13:47:00+02:00,0.0
alexanderplatz,100,bus,"Mitte, Memhardstr.",2026-08-10T13:48:00+02:00,2026-08-10T13:47:00+02:00,-60.0
alexanderplatz,S5,suburban,S Strausberg Nord,2026-08-10T13:47:00+02:00,2026-08-10T13:48:00+02:00,60.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-10T13:48:00+02:00,2026-08-10T13:48:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-10T13:48:00+02:00,2026-08-10T13:48:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T13:48:00+02:00,2026-08-10T13:48:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T13:48:00+02:00,2026-08-10T13:48:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-10T13:48:00+02:00,2026-08-10T13:48:00+02:00,0.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-10T13:49:00+02:00,2026-08-10T13:49:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T13:49:00+02:00,2026-08-10T13:49:00+02:00,0.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-10T13:50:00+02:00,2026-08-10T13:50:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-10T13:50:00+02:00,2026-08-10T13:50:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T13:50:00+02:00,2026-08-10T13:51:00+02:00,60.0
alexanderplatz,300,bus,"Tiergarten, Philharmonie",2026-08-10T13:51:00+02:00,2026-08-10T13:51:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T13:51:00+02:00,2026-08-10T13:51:00+02:00,0.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-10T13:51:00+02:00,2026-08-10T13:51:00+02:00,0.0
alexanderplatz,200,bus,S+U Zoologischer Garten via Potsdamer Platz,2026-08-10T13:52:00+02:00,2026-08-10T13:52:00+02:00,0.0
alexanderplatz,U5,subway,Biesdorf-Süd,2026-08-10T13:52:00+02:00,2026-08-10T13:52:00+02:00,0.0
alexanderplatz,S3,suburban,S Spandau Bhf (Berlin),2026-08-10T13:53:00+02:00,2026-08-10T13:53:00+02:00,0.0
alexanderplatz,M2,tram,Heinersdorf,2026-08-10T13:53:00+02:00,2026-08-10T13:53:00+02:00,0.0
alexanderplatz,M4,tram,Falkenberg,2026-08-10T13:53:00+02:00,2026-08-10T13:53:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-10T13:53:00+02:00,2026-08-10T13:53:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-10T13:53:00+02:00,2026-08-10T13:53:00+02:00,0.0
alexanderplatz,200,bus,"Prenzlauer Berg, Michelangelostr.",2026-08-10T13:54:00+02:00,2026-08-10T13:53:00+02:00,-60.0
alexanderplatz,S3,suburban,S Erkner Bhf,2026-08-10T13:52:00+02:00,2026-08-10T13:54:00+02:00,120.0
alexanderplatz,248,bus,S Südkreuz,2026-08-10T13:54:00+02:00,2026-08-10T13:54:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-10T13:54:00+02:00,2026-08-10T13:54:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-10T13:55:00+02:00,2026-08-10T13:55:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-10T13:55:00+02:00,2026-08-10T13:55:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-10T13:55:00+02:00,2026-08-10T13:55:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-10T13:56:00+02:00,2026-08-10T13:55:00+02:00,-60.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-10T13:55:00+02:00,2026-08-10T13:56:00+02:00,60.0
